created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url,,,,,,,,,,,
"Thu Oct 05 10:46:46 +0000 2023;1709882816715268514;""@IND0_Update @bkpm @DPR_RI @narasitv Salut sama kinerja pk bahlil yg satset soal Investasi Rempang  #BahlilGercep"";0;0;0;0;in;1606784091751616512;1709849659068547158;popppular67;https://twitter.com/popppular67/status/1709882816715268514",,,,,,,,,,,
"Thu Oct 05 10:46:40 +0000 2023;1709882792597934261;""Investasi Rempang bisa kembali berjalan ini semua berkat kerja keras pak Bahlil #BahlilGercep https://t.co/K0JoLRROEu"";0;0;0;0;in;1639794869937012737;1709882792597934261;Gueeddi;https://twitter.com/Gueeddi/status/1709882792597934261",,,,,,,,,,,
"Thu Oct 05 10:45:56 +0000 2023;1709882608891641875;""Gua akui gaya komunikasi pak Bahlil ini bagus banget hingga bisa jalin kesepakatan mengenai Investasi Rempang #BahlilGercep https://t.co/BWtT3KlJh0"";0;0;0;0;in;1639794869937012737;1709882608891641875;Gueeddi;https://twitter.com/Gueeddi/status/1709882608891641875",,,,,,,,,,,
"Thu Oct 05 10:45:37 +0000 2023;1709882530038751488;""Relokasi Warga Rempang oleh BP Batam Terbaru"," 6 KK Disebut Bukan Warga Asli https://t.co/jCjVeOIGNE lewat @YouTube"";0;0;0;1;in;115936810;1709882530038751488;tribunpontianak;https://twitter.com/tribunpontianak/status/1709882530038751488",,,,,,,,,,
"Thu Oct 05 10:45:18 +0000 2023;1709882449201902021;""@IND0_Update @bkpm @DPR_RI @narasitv Bahlil emg pantas dipuji karna kinerjanya atas Investasi Rempang cepat bgt #BahlilGercep"";0;0;0;0;in;1304248304377589760;1709849659068547158;___justasusual;https://twitter.com/___justasusual/status/1709882449201902021",,,,,,,,,,,
"Thu Oct 05 10:45:18 +0000 2023;1709882447847117089;""sangat patut di apresiasi . kerja keras pak Bahlil sangat cepat . Investasi Rempang #BahlilGercep https://t.co/6kDUIQPPVu"";0;0;0;0;in;1694638376849375232;1709882447847117089;lanilami;https://twitter.com/lanilami/status/1709882447847117089",,,,,,,,,,,
"Thu Oct 05 10:44:10 +0000 2023;1709882165243351495;""REAKSI MELAYU 5 NEGARA BP. BATAM BAHLIL LAHADALIA"," MUHAMMAD RUDI PEMBOHONG STATUS PENGELOLAAN PULAU REMPANG....‼️  #JokowiPenghancurNKRI #JokowiPenghancurNKRI 🆘🆗  https://t.co/jFlNIAwXdB"";1;0;8;11;in;1679184284098367489;1709882165243351495;P3n99u94t_;https://twitter.com/P3n99u94t_/status/1709882165243351495",,,,,,,,,,
"Thu Oct 05 10:43:59 +0000 2023;1709882117646422102;""Terimakasih pak Bahlil telah membantu warga rempang. Investasi Rempang  #BahlilGercep https://t.co/RLFtdc5pbN"";0;0;0;0;in;544195781;1709882117646422102;MegaYantu;https://twitter.com/MegaYantu/status/1709882117646422102",,,,,,,,,,,
"Thu Oct 05 10:43:59 +0000 2023;1709882116744548720;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil memang yang terbaik. Sukses selalu pak Investasi Rempang #BahlilGercep"";0;0;0;0;in;1639790175260921856;1709849659068547158;Guedikdik;https://twitter.com/Guedikdik/status/1709882116744548720",,,,,,,,,,,
"Thu Oct 05 10:43:58 +0000 2023;1709882114051805457;""semoga masalah terselesaikan dengan cepat. Investasi Rempang #BahlilGercep https://t.co/eiHSebOSpC"";0;0;0;0;in;1694596075397730304;1709882114051805457;cupicupiwa;https://twitter.com/cupicupiwa/status/1709882114051805457",,,,,,,,,,,
"Thu Oct 05 10:43:35 +0000 2023;1709882018082001159;""Kondisi Terkini Relokasi Rempang"," Warga Angkut Barang &amp  Tinggalkan Rumah                                        Tautan: https://t.co/SY3e2xuP39 https://t.co/1b4wVkaHAG"";0;0;0;1;in;956830843086884864;1709882018082001159;KoranTJVideo;https://twitter.com/KoranTJVideo/status/1709882018082001159",,,,,,,,,,
"Thu Oct 05 10:43:32 +0000 2023;1709882003338809453;""Gua salut banget dengan kerja keras beliau sehingga dapat hasil yang baik Investasi Rempang #BahlilGercep https://t.co/wJFZpP7l80"";0;0;0;0;in;1639790175260921856;1709882003338809453;Guedikdik;https://twitter.com/Guedikdik/status/1709882003338809453",,,,,,,,,,,
"Thu Oct 05 10:43:25 +0000 2023;1709881974360568259;""wah keren banget pak Bahlil"," seneng deh ada menteri yang sat set . Investasi Rempang #BahlilGercep https://t.co/ZS0Bsmbhrp"";0;0;0;0;in;1694596075397730304;1709881974360568259;cupicupiwa;https://twitter.com/cupicupiwa/status/1709881974360568259",,,,,,,,,,
"Thu Oct 05 10:42:35 +0000 2023;1709881763005341991;""wah keren banget . Investasi Rempang #BahlilGercep https://t.co/IeEQ9YEj2s"";0;0;0;0;in;1694637371021762560;1709881763005341991;Ariskanami;https://twitter.com/Ariskanami/status/1709881763005341991",,,,,,,,,,,
"Thu Oct 05 10:42:06 +0000 2023;1709881644189143312;""Ditangan pak Bahlil masalah Investasi Rempang bisa teratasi #BahlilGercep https://t.co/ZujJ7vBmnj"";0;0;0;0;in;1639790175260921856;1709881644189143312;Guedikdik;https://twitter.com/Guedikdik/status/1709881644189143312",,,,,,,,,,,
"Thu Oct 05 10:42:04 +0000 2023;1709881633678262690;""@Ge1Te Kejahatn Bahlil harus diproses karna semua yg menyangkut dlm Program kesejahteraan Rakyat tdk harus melakukan Penindasan terhadar rakyat itu sendiri.. dan investasi Rempang adalah KEJAHATAN KEMANUSIAAN yg dilakukan secara terstruktur"," terorganisir oleh Pemerintah. ini konspirasi."";0;1;0;1;in;1660885617306406912;1709872743343342076;zaqila959;https://twitter.com/zaqila959/status/1709881633678262690",,,,,,,,,,
"Thu Oct 05 10:41:29 +0000 2023;1709881486898540773;""@rosenverre boleh"," dari rembang ke rengasdengklok ya"";0;0;0;1;in;2498110579;1709877737601880115;Valiant_88;https://twitter.com/Valiant_88/status/1709881486898540773",,,,,,,,,,
"Thu Oct 05 10:41:11 +0000 2023;1709881413120704823;""wah"," keren banget pak .salut dengan bapak . Investasi Rempang #BahlilGercep https://t.co/XfkCqDm9yV"";0;0;0;0;in;1619327062308970497;1709881413120704823;zenaajarine;https://twitter.com/zenaajarine/status/1709881413120704823",,,,,,,,,,
"Thu Oct 05 10:40:07 +0000 2023;1709881142479147369;""Konflik TNI-Sipil"," Warga Rumpin Tolak Pengukuran Lahan: Jangan Jadikan Rempang Kedua #TempoMetro https://t.co/zLR9OUc60N"";5;6;346;542;in;18129942;1709881142479147369;tempodotco;https://twitter.com/tempodotco/status/1709881142479147369",,,,,,,,,,
"Thu Oct 05 10:39:07 +0000 2023;1709880890946629957;""Kasus Rempang sudah mulai terselesaikan"," sementara oknum-oknum eks HTI terus saja mengompori.  Menarik-narik ke isu etnis dan agama. https://t.co/8qewkwyBtI"";0;1;1;8;in;10876642;1709880285133959375;Cutes_Zee;https://twitter.com/Cutes_Zee/status/1709880890946629957",,,,,,,,,,
"Thu Oct 05 10:37:41 +0000 2023;1709880532497269087;""@IND0_Update @bkpm @DPR_RI @narasitv Pak Bahlil memang gercep banget mengatasi masalah Investasi Rempang  #BahlilGercep"";0;0;0;0;in;1667720391920603136;1709849659068547158;DianaLaras1234;https://twitter.com/DianaLaras1234/status/1709880532497269087",,,,,,,,,,,
"Thu Oct 05 10:35:00 +0000 2023;1709879855465078876;""Amien Rais dan Ketum Partai Ummat 'Jaminkan Diri' Untuk Pembebasan Warga Rempang https://t.co/h2C6xiJXjV"";0;12;167;738;in;1243804423001763841;1709879855465078876;democrazymedia;https://twitter.com/democrazymedia/status/1709879855465078876",,,,,,,,,,,
"Thu Oct 05 10:34:13 +0000 2023;1709879658706252068;""@ENJEULL @ListyoSigitP @susan1612 @KaredokLeunca__ @ahriesonta Heran saya.....serendah itu nalarnya",  bikin hoaxpun bodohnya gak karuwan," dipikirnya warga Rempang tidak ada yang punya akun twiter?"";0;1;0;2;in;1503314628876537859;1709863093906661483;SPrabawanta;https://twitter.com/SPrabawanta/status/1709879658706252068",,,,,,,,,
"Thu Oct 05 10:33:53 +0000 2023;1709879575419957255;""Semoga masalah cepat selesai  Investasi Rempang #BahlilGercep https://t.co/tsbGU9RyWb"";0;0;0;0;in;1638093948039364608;1709879575419957255;bianzaliza;https://twitter.com/bianzaliza/status/1709879575419957255",,,,,,,,,,,
"Thu Oct 05 10:33:09 +0000 2023;1709879391294197828;""wah keren pak Bahlil. Investasi Rempang #BahlilGercep https://t.co/Csg4moAqyS"";0;0;0;0;in;1636244932800413696;1709879391294197828;cindinamira;https://twitter.com/cindinamira/status/1709879391294197828",,,,,,,,,,,
"Thu Oct 05 10:32:52 +0000 2023;1709879319282221098;""@IND0_Update @bkpm @DPR_RI @narasitv Masalah Investasi Rempang ini emg cukup rumit tp pak Bahlil menyelesaikan semua dgn cepat dan teratasi dg baik mantapp pak 👏🏻  #BahlilGercep"";0;0;0;0;in;446702105;1709849659068547158;aBTS_twt;https://twitter.com/aBTS_twt/status/1709879319282221098",,,,,,,,,,,
"Thu Oct 05 10:31:22 +0000 2023;1709878943095079320;""Sangat tidak manusiawi", kelompok pengasong khilafah memanfaatkan momen kemanusiaan yang terjadi di Rempang," Trenggalek dan Pohuwato untuk membangkitkan paham khilafah. - - - #Trending #viral #tolakintoleransi #tolakradikalisme #tolakterorisme #nkrihargamati #LISAxCRAZYHORSEPARIS https://t.co/jucgQ8RLEL"";3;0;1;4;in;1523156456924606464;1709878943095079320;Sobatnkri45;https://twitter.com/Sobatnkri45/status/1709878943095079320",,,,,,,,,
"Thu Oct 05 10:31:17 +0000 2023;1709878919296602515;""wah keren pak"," semoga masalah cepat selesai . Investasi Rempang #BahlilGercep https://t.co/j9yp6MM6VI"";0;0;0;0;in;1638093948039364608;1709878919296602515;bianzaliza;https://twitter.com/bianzaliza/status/1709878919296602515",,,,,,,,,,
"Thu Oct 05 10:30:21 +0000 2023;1709878686739312861;""wah"," keren keren pak . Investasi Rempang #BahlilGercep https://t.co/gFpbZekECw"";0;0;0;0;in;1638081405489143810;1709878686739312861;bellanamora;https://twitter.com/bellanamora/status/1709878686739312861",,,,,,,,,,
"Thu Oct 05 10:29:16 +0000 2023;1709878415447507279;""@kegblgnunfaedh Saat tragedi Kanjuruhan banyak korban anak²", nih KPAI seakan tidak bersuara mencari keadilan buat korban Saat tragedi di Rempang banyak anak sekolah jadi korban gas air mata," KPAI kmna? Adakah bersuara untuk korban?"";0;0;0;0;in;1582119717300379648;1709591976327381083;DeoYudha1;https://twitter.com/DeoYudha1/status/1709878415447507279",,,,,,,,,
"Thu Oct 05 10:29:07 +0000 2023;1709878376549532095;""keren banget pak Bahlil. Investasi Rempang #BahlilGercep https://t.co/H6qaEc9PtH"";0;0;0;0;in;1638109144623517697;1709878376549532095;heraadinda18;https://twitter.com/heraadinda18/status/1709878376549532095",,,,,,,,,,,
"Thu Oct 05 10:28:23 +0000 2023;1709878193191350390;""pak bahlil bisa pastikan Investasi Rempang bisa lebih cepat  #BahlilGercep https://t.co/yFc5AfIOJI"";0;0;0;0;in;446702105;1709878193191350390;aBTS_twt;https://twitter.com/aBTS_twt/status/1709878193191350390",,,,,,,,,,,
"Thu Oct 05 10:27:45 +0000 2023;1709878033904234901;""keren pak Bahlil Investasi Rempang #BahlilGercep https://t.co/frqBPWFkaj"";0;0;0;0;in;1630919494360236032;1709878033904234901;emanabilah;https://twitter.com/emanabilah/status/1709878033904234901",,,,,,,,,,,
"Thu Oct 05 10:27:37 +0000 2023;1709877999313785013;""@RidhoRahmadi85 @realAmienRais Sokong #Rempang. cc: @SolidRempang"";0;0;0;2;in;138331907;1709863973737381961;AhmadSahidah;https://twitter.com/AhmadSahidah/status/1709877999313785013",,,,,,,,,,,
"Thu Oct 05 10:27:06 +0000 2023;1709877869705605195;""mantap pak"," keren sekali pak . Investasi Rempang #BahlilGercep https://t.co/pQIaHh6YpV"";0;0;0;0;in;1630919494360236032;1709877869705605195;emanabilah;https://twitter.com/emanabilah/status/1709877869705605195",,,,,,,,,,
"Thu Oct 05 10:26:42 +0000 2023;1709877768924877218;""belum beres????? lama nya", ga sat set kaya di rempang, owh beda ding," tidak apple to apple"";0;0;0;0;in;85701751;1709877768924877218;Thunkz_31;https://twitter.com/Thunkz_31/status/1709877768924877218",,,,,,,,
"Thu Oct 05 10:25:30 +0000 2023;1709877465135612165;""sebagai menteri"," pak bahlil keren dalam menyelesaikan Investasi Rempang 👍🏻 #BahlilGercep https://t.co/6yrbNoBuXf"";0;0;0;0;in;446702105;1709877465135612165;aBTS_twt;https://twitter.com/aBTS_twt/status/1709877465135612165",,,,,,,,,,
"Thu Oct 05 10:24:07 +0000 2023;1709877116580618584;""Eks HTI Provokator kerusuhan agraria di Media Sosial.  #tolakintoleransi #tolakradikalisme  #tolakekstremisme  #kaltarabersatu #toleransi #pancasila #bhinekatunggalika #pluralisme #rempang #hti #terorisme #anarko https://t.co/tbwimDkzGW"";0;0;0;0;in;1520680587463315456;1709877116580618584;KaltaraBersatu;https://twitter.com/KaltaraBersatu/status/1709877116580618584",,,,,,,,,,,
"Thu Oct 05 10:21:21 +0000 2023;1709876422578405555;""@IND0_Update @bkpm @DPR_RI @narasitv masalah Investasi Rempang sudah teratasi karena kemampuan komunikasi yang baik #BahlilGercep"";0;0;0;0;in;1661153924903227392;1709849659068547158;kinarrlove;https://twitter.com/kinarrlove/status/1709876422578405555",,,,,,,,,,,
"Thu Oct 05 10:20:08 +0000 2023;1709876116826325339;""@IND0_Update @bkpm @DPR_RI @narasitv Maju terus pantang mundur Investasi Rempang. #BahlilGercep"";0;0;0;0;in;1638081894498836480;1709849659068547158;poponini90;https://twitter.com/poponini90/status/1709876116826325339",,,,,,,,,,,
"Thu Oct 05 10:19:38 +0000 2023;1709875990837764382;""Investasi Rempang teratasi  keren banget kinerja #BahlilGercep https://t.co/3OtKDIXKY6"";0;0;0;0;in;1661153924903227392;1709875990837764382;kinarrlove;https://twitter.com/kinarrlove/status/1709875990837764382",,,,,,,,,,,
"Thu Oct 05 10:19:30 +0000 2023;1709875955198783788;""Mantap pak lanjutkan buat kinerja bapak . Masalah Pulau Rempang pun sudah diatasi dengan baik. Investasi Rempang #BahlilGercep https://t.co/GIzwMcZofk"";0;0;0;0;in;1638081894498836480;1709875955198783788;poponini90;https://twitter.com/poponini90/status/1709875955198783788",,,,,,,,,,,
"Thu Oct 05 10:18:49 +0000 2023;1709875783060402531;""Jangan lupa  tanah warga melayu Rempang",itu milik mereka sejak abad 18. Lebih Baik Mati Berdiri Daripada Hidup Berlutut. Takkan Hilang Warga Melayu Di Bumi Indonesia. “Diam kita ditindas," kita harus bergerak utk menyelamatkan Bangsa Negara Indonesia ini” https://t.co/fVX7iTmslS"";0;0;0;1;in;1482600556669460485;1709875783060402531;ForRezim;https://twitter.com/ForRezim/status/1709875783060402531",,,,,,,,,
"Thu Oct 05 10:18:46 +0000 2023;1709875769911251015;""@IND0_Update @bkpm @DPR_RI @narasitv Apresiasi untuk pak Bahlil dalam proyek Investasi Rempang  #BahlilGercep"";0;0;0;0;in;880993326601654272;1709849659068547158;4ortea;https://twitter.com/4ortea/status/1709875769911251015",,,,,,,,,,,
"Thu Oct 05 10:18:43 +0000 2023;1709875757135368216;""Gaya komunikasi dan pendekatan pak Bahlil bener bener merangkul masyarakat"," semuanya untuk mensukseskan Investasi Rempang  #BahlilGercep  https://t.co/piBFMLwxld"";0;0;0;0;in;1667720391920603136;1709875757135368216;DianaLaras1234;https://twitter.com/DianaLaras1234/status/1709875757135368216",,,,,,,,,,
"Thu Oct 05 10:18:08 +0000 2023;1709875612587090088;""Investasi Rempang telah teratasi karena #BahlilGercep sehingga permasalahannya selesai dengan baik https://t.co/vqxpZSypKN"";0;0;0;0;in;1661153924903227392;1709875612587090088;kinarrlove;https://twitter.com/kinarrlove/status/1709875612587090088",,,,,,,,,,,
"Thu Oct 05 10:18:01 +0000 2023;1709875582404837716;""Patut diberikan apresiasi yang hebat buat Pak #BahlilGercep dalam mengatasi Investasi Rempang. https://t.co/iDgW7xm6tr"";0;0;0;0;in;1638081894498836480;1709875582404837716;poponini90;https://twitter.com/poponini90/status/1709875582404837716",,,,,,,,,,,
"Thu Oct 05 10:17:50 +0000 2023;1709875538071113793;""Atas kinerja beliau dalam Investasi Rempang DPR pun mengapresiasi penuh #BahlilGercep https://t.co/m1OOVZZdFi"";0;0;0;0;in;880993326601654272;1709875538071113793;4ortea;https://twitter.com/4ortea/status/1709875538071113793",,,,,,,,,,,
"Thu Oct 05 10:17:08 +0000 2023;1709875359888589130;""Kerja pak Bahlil emang bagus ya bisa sat-set begitu untuk atasi masalah dipulau Rempang", sehingga bisa tercapai kesepakatan bersama yang baik. Pantas saja Pak Bahlil dapat pujian ,"keren pak.  #BahlilGercep https://t.co/O2ublJfKRy"";0;0;0;0;in;1612083591210766336;1709875359888589130;kokom1619;https://twitter.com/kokom1619/status/1709875359888589130",,,,,,,,,
"Thu Oct 05 10:16:47 +0000 2023;1709875271296602233;""Menjamin hak warga Rempang dalam proyek Investasi Rempang #BahlilGercep https://t.co/CigYdcywLY"";0;0;0;0;in;880993326601654272;1709875271296602233;4ortea;https://twitter.com/4ortea/status/1709875271296602233",,,,,,,,,,,
"Thu Oct 05 10:16:32 +0000 2023;1709875211389358526;""Sat set sat set atasi masalah. Investasi Rempang #BahlilGercep https://t.co/C59kzQhHQI"";0;0;0;0;in;1611679700363141122;1709875211389358526;zezeeriza;https://twitter.com/zezeeriza/status/1709875211389358526",,,,,,,,,,,
"Thu Oct 05 10:15:02 +0000 2023;1709874832215826769;""keren pak Bahlil Investasi Rempang #BahlilGercep https://t.co/D7IoNdeGxC"";0;0;0;0;in;1611676352406753280;1709874832215826769;yuniamawada;https://twitter.com/yuniamawada/status/1709874832215826769",,,,,,,,,,,
"Thu Oct 05 10:14:52 +0000 2023;1709874789970755942;""Kalo soal Investasi Rempang  mah pak Bahlil satset bgt   #BahlilGercep https://t.co/Uo5Wz1c9gD"";0;0;0;0;in;1667720391920603136;1709874789970755942;DianaLaras1234;https://twitter.com/DianaLaras1234/status/1709874789970755942",,,,,,,,,,,
"Thu Oct 05 10:14:52 +0000 2023;1709874789207495167;""@RidhoRahmadi85 Semoga langkah kebaikan2 bapak Amin yg membela HAK2 rakyat rempang semoga amal2 saleh di catat Ama Allah SWT ","Aamiin 🤲"";0;2;1;8;in;1678020121447792641;1709863973737381961;MuhammadHa63515;https://twitter.com/MuhammadHa63515/status/1709874789207495167",,,,,,,,,,
"Thu Oct 05 10:14:05 +0000 2023;1709874591286575148;""@IND0_Update @bkpm @DPR_RI @narasitv Mantap. Lanjukat pak. Kami sangat mendukung Investasi Rempang #BahlilGercep"";0;0;0;0;in;1598316130271170565;1709849659068547158;Mvesnia;https://twitter.com/Mvesnia/status/1709874591286575148",,,,,,,,,,,
"Thu Oct 05 10:14:04 +0000 2023;1709874590540054592;""@IND0_Update @bkpm @DPR_RI @narasitv Semoga kinerjanya makin transparan dan bisa amanah dengan Investasi Rempang #BahlilGercep"";0;0;0;0;in;1573849165422940160;1709849659068547158;zonaakbary;https://twitter.com/zonaakbary/status/1709874590540054592",,,,,,,,,,,
"Thu Oct 05 10:14:00 +0000 2023;1709874572827467915;""Suraya Afiff"," Ph.D ungkap fakta penggusuran &amp  pengusiran warga. Rakyat tidak diberi hak kepemilikan. Saksikan selengkapnya hanya di youtube Abraham Samad SPEAK UP. . https://t.co/MIYnPKjHu5 . #rempang #foodestatekalteng #AbrahamSamadSpeakUp #AbrahamSamad #jokowi https://t.co/w88AjIGwEG"";0;2;23;74;in;949066047243436032;1709874572827467915;AbrSamad;https://twitter.com/AbrSamad/status/1709874572827467915",,,,,,,,,,
"Thu Oct 05 10:13:43 +0000 2023;1709874501788582068;""Kalo gini kan enak yah"," semua pihak saling kerja sama agar Investasi Rempang berjalan baik #BahlilGercep https://t.co/t3yP38XF56"";0;0;0;0;in;1598316130271170565;1709874501788582068;Mvesnia;https://twitter.com/Mvesnia/status/1709874501788582068",,,,,,,,,,
"Thu Oct 05 10:13:19 +0000 2023;1709874398134702232;""@IND0_Update @bkpm @DPR_RI @narasitv Ayo ayo pak bahlil sukses selalu dalam menjalankan tugasnya di Investasi Rempang. #BahlilGercep"";0;0;0;0;in;1630904256143458304;1709849659068547158;anasil097045;https://twitter.com/anasil097045/status/1709874398134702232",,,,,,,,,,,
"Thu Oct 05 10:13:18 +0000 2023;1709874395089674433;""Dalam konteks Rempang"," Pak Bahlil bekerja untuk kepentingan negara dan bisa me menyelesaikan permasalahan #BahlilGercep https://t.co/rqLQERoLyt"";0;0;0;0;in;886951851794378752;1709874395089674433;damseleu;https://twitter.com/damseleu/status/1709874395089674433",,,,,,,,,,
"Thu Oct 05 10:13:18 +0000 2023;1709874394879946797;""#BahlilGercep menegaskan bahwa pihak yang bersalah dalam peristiwa Rempang", pihak yang bermain-main," hendaknya diserahkan pada hukum. Sehingga nantinya Investasi Rempang bisa berjalan https://t.co/czrfBbiNP9"";0;0;0;0;in;887744192566501376;1709874394879946797;duoughty;https://twitter.com/duoughty/status/1709874394879946797",,,,,,,,,
"Thu Oct 05 10:13:11 +0000 2023;1709874367600226474;""DPR mengapresiasi atas teratasinya masalah Investasi Rempang #BahlilGercep https://t.co/uKxXZT2GrC"";0;0;0;0;in;1573849165422940160;1709874367600226474;zonaakbary;https://twitter.com/zonaakbary/status/1709874367600226474",,,,,,,,,,,
"Thu Oct 05 10:13:02 +0000 2023;1709874329599819934;""DPR puji gaya komunikasi Bahlil yang satset dan down to earth  Investasi Rempang #BahlilGercep https://t.co/CiyBdsJQqI"";0;0;0;0;in;1598316130271170565;1709874329599819934;Mvesnia;https://twitter.com/Mvesnia/status/1709874329599819934",,,,,,,,,,,
"Thu Oct 05 10:12:20 +0000 2023;1709874154131116218;""Pak bahlil @bahlillahadalia minta DPR bentuk tim analisis penghambat investasi di batam.  Investasi Rempang #BahlilGercep https://t.co/PjqcFRt4D6"";0;0;0;0;in;1630904256143458304;1709874154131116218;anasil097045;https://twitter.com/anasil097045/status/1709874154131116218",,,,,,,,,,,
